track_id,track_name,track_artist,tempo,danceability,energy,loudness,valence,acousticness,instrumentalness,liveness,speechiness
track_0,Song 0,Artist 0,112.43561663863075,0.18513292883861965,0.26170568373590597,-6.54594011582204,0.5719958782835928,0.3936355202774421,0.648256954077822,0.03879945472888746,0.7202679239473956
track_1,Song 1,Artist 1,193.10000289738826,0.5419009473783581,0.24697879907199982,-4.066372056172554,0.8054323292999863,0.4734356593750214,0.17238636210516622,0.18677252823112933,0.6872830044131277
track_2,Song 2,Artist 2,162.4791518535967,0.8729458358764083,0.9062545805210367,-14.99064202415002,0.760160929790159,0.8545473932021803,0.8723945633548149,0.8312458050899425,0.09575419866335766
track_3,Song 3,Artist 3,143.81218778758512,0.7322248864095612,0.2495461998495061,-7.502518007860022,0.15389990469377368,0.34000438605989214,0.6131162390692415,0.7667683563383357,0.9225724049058001
track_4,Song 4,Artist 4,81.84260966194111,0.8065611478614497,0.271949726128631,-8.565080337125027,0.1492494697414739,0.8696496848121713,0.15720388355695425,0.3506426914571469,0.5684722021568196
track_5,Song 5,Artist 5,81.83923284706837,0.6587833667107174,0.7593982624179637,-3.343392464234578,0.2681743677449133,0.08813443097669149,0.9623380574812068,0.3768106277742125,0.36372552113568424
track_6,Song 6,Artist 6,68.13170570354792,0.6922765645178525,0.44973984245054,-1.8782587903747894,0.3610747263410372,0.7767984372086307,0.5183654633353206,0.5335544335535795,0.7565385834953067
track_7,Song 7,Artist 7,181.26466040849093,0.8491956515653193,0.7767105569551812,-19.756864570452265,0.4084555814084826,0.8475476330547363,0.072898451871655,0.0002410046851345493,0.25736545840163405
track_8,Song 8,Artist 8,144.15610164404924,0.24966800885918594,0.06536615756438524,-6.519601618824147,0.6796972168333453,0.18181765283733875,0.6268329044150672,0.24124433603802786,0.6935098370463204
track_9,Song 9,Artist 9,159.13016089144637,0.4894249636431405,0.4875711936733843,-18.96328401760542,0.056680432165835404,0.43034653237220044,0.2531989070128102,0.20823180860821444,0.03971120757224722
track_10,Song 10,Artist 10,62.881829201412344,0.22120944181960223,0.03361360018328263,-9.022826698452882,0.034672704226066386,0.16549977466365562,0.8036934518773025,0.25048294674976346,0.839408037609272
track_11,Song 11,Artist 11,195.7873793026792,0.987668007996647,0.06265320345535452,-14.247345419126436,0.391910562943909,0.7066041289942178,0.8178220735661906,0.8059058425334413,0.4481708470213185
track_12,Song 12,Artist 12,176.54196971205906,0.9440593396866133,0.906437453344411,-13.864468009557175,0.6971636921379805,0.5353477680616567,0.9789473558546619,0.27967385654644317,0.6366929143579417
track_13,Song 13,Artist 13,89.72747549495867,0.0394268113685059,0.13924537111759516,-12.94082993095287,0.19343534295648257,0.635323346708321,0.5018695310245037,0.19152132205014816,0.22123781980668367
track_14,Song 14,Artist 14,85.45549540899408,0.7055751725156885,0.5324206822752171,-7.574151019007798,0.6415044812562517,0.19648696695621115,0.45495687972773713,0.5042634607930315,0.677073712658448
track_15,Song 15,Artist 15,85.67663137948074,0.9252483174156658,0.41109560260070654,-13.319000686624616,0.25982813794029946,0.21174586205241952,0.7534756054464806,0.8656450363727319,0.7722402758932766
track_16,Song 16,Artist 16,102.59391401433528,0.18057534512733353,0.3473433262588427,-5.346018988194392,0.8860861088135163,0.04149732550990637,0.13247065634192656,0.24134970383749987,0.47321318688439873
track_17,Song 17,Artist 17,133.4659004285133,0.5679452305526295,0.8998333456872725,-11.909452288522607,0.8956899442666165,0.3220675351957297,0.5469155137931242,0.0785362427927987,0.6177269240617943
track_18,Song 18,Artist 18,120.4723026098962,0.9154882975880418,0.0218233967754895,-18.632935993800828,0.2972872042813265,0.559744661333675,0.5462476001308509,0.3564047358496647,0.45632592382239856
track_19,Song 19,Artist 19,100.77207962772587,0.03394597858579884,0.6637896861755891,-4.324803150317855,0.2299937539632405,0.8579349139973288,0.08947312281038722,0.7476518245649778,0.8940913692578455
track_20,Song 20,Artist 20,145.65940526113312,0.6974202672468399,0.9633944342135504,-14.28483350814588,0.41130397206623126,0.6669274474586807,0.41798408550691357,0.5506905446947946,0.49786918051431917
track_21,Song 21,Artist 21,79.52914049128586,0.29734900737255077,0.5601681834618419,-11.344662408014747,0.24053158518014872,0.43539632339975143,0.853284798567202,0.8167933695743474,0.8418087090288189
track_22,Song 22,Artist 22,100.90025079493054,0.9243961953765304,0.9368224620330918,-6.291122335561969,0.6723838432917036,0.9531201143941378,0.8561536219946603,0.959592147609234,0.8013520582702486
track_23,Song 23,Artist 23,111.29065806111684,0.9710582451653678,0.05225787928602377,-13.35087685702576,0.8260646845482855,0.7192452005758319,0.099237664919681,0.792662476751617,0.41050482134835653
track_24,Song 24,Artist 24,123.84979779038503,0.9442664891134339,0.4187933190741614,-18.86828687706569,0.673092130911217,0.93016520286255,0.09072088274783086,0.6038030788437534,0.23008449185747504
track_25,Song 25,Artist 25,169.9246345950219,0.47421421665746377,0.26015779096205116,-12.521579059743729,0.8243504472493495,0.5275879732721657,0.2626954770019353,0.4933415880523805,0.406082132559771
track_26,Song 26,Artist 26,87.95432950217037,0.8620426509893134,0.7308209649807298,-1.1110283461139314,0.39699216220747413,0.2589042747931396,0.8747660625539935,0.04006908634826667,0.8262173757752201
track_27,Song 27,Artist 27,131.9928213779056,0.8445493985350704,0.9812970904972467,-7.165312054028837,0.15631697070886086,0.052826686364721986,0.12890258507349894,0.9843219788140413,0.22763253581939236
track_28,Song 28,Artist 28,142.93803964068596,0.31910047324325563,0.2565300624442478,-6.5704170266558615,0.7379509473975921,0.7260848514838505,0.7199968026274463,0.3834811225750425,0.5244363458577493
track_29,Song 29,Artist 29,66.50305778079968,0.8289154741506773,0.6541746014740745,-7.354356927247203,0.3604745051415539,0.12130299800553412,0.10116561961310322,0.1522282139168668,0.8060967479607475
track_30,Song 30,Artist 30,145.05627926620136,0.03700763471549262,0.19809763275974013,-16.020157220811264,0.6712708252291325,0.3027751282719672,0.6231378537478254,0.6667088553964567,0.3534774751283788
track_31,Song 31,Artist 31,83.87337731622081,0.596269878482053,0.5653302545716099,-11.633322717954398,0.27064394198176567,0.5324709078838974,0.3560672991191448,0.28428828909545933,0.6422096370026974
track_32,Song 32,Artist 32,69.10722301793913,0.23000883728770305,0.4639324866883362,-4.981204032733634,0.08122963480667267,0.5644165877797477,0.788913962965867,0.5857782709310476,0.24563157404881453
track_33,Song 33,Artist 33,192.84397521546666,0.12056688577727881,0.9720053296315371,-17.972542048936816,0.9925817954877634,0.600583196987136,0.2336904488253636,0.5867679078445912,0.10927944536815992
track_34,Song 34,Artist 34,195.18848463043832,0.07695320162920916,0.6085272726964666,-14.442944478205755,0.15620150793059928,0.16625533034970064,0.6392018293899598,0.44572982090286917,0.7943842250928563
track_35,Song 35,Artist 35,173.17562873630456,0.6962887758781398,0.3495063720868188,-14.473617830682928,0.988420993963481,0.37973740482164875,0.23568253457588495,0.8361186155450426,0.09896862340870682
track_36,Song 36,Artist 36,102.6459276842719,0.33987496376806614,0.11409578488793337,-11.35962144810988,0.9772799325664473,0.6171942271169667,0.7136602831121538,0.26496706155544303,0.2713813950795846
track_37,Song 37,Artist 37,73.67409596089374,0.7247667715287615,0.15124682873493456,-0.39262518115629863,0.7938181039080396,0.9698188646337847,0.8736780345607488,0.44863259161773417,0.8551094219974401
track_38,Song 38,Artist 38,155.79262371170196,0.06535634079894237,0.2253169299512351,-18.64994906632356,0.6594229620819976,0.7276311376996887,0.12680179912676004,0.5376921285909715,0.3464692870786672
track_39,Song 39,Artist 39,121.62134912354418,0.31529033783061033,0.250966661340298,-9.625980112388099,0.5778070502510847,0.9226037570939578,0.8665956885955035,0.6636247207672996,0.9730453495141611
track_40,Song 40,Artist 40,77.08535287826903,0.5394912923753372,0.8506160578411378,-16.41270635975579,0.8661015453778347,0.762212058314177,0.5935752544142979,0.7839718505055895,0.9797343347738597
track_41,Song 41,Artist 41,129.32476741557784,0.7907231648389635,0.5612227882825249,-0.5864690918051174,0.28943952161948794,0.5917169688924004,0.12711049086702397,0.39480728287825606,0.2682760204535567
track_42,Song 42,Artist 42,64.81439295613058,0.3187525029320699,0.5233909113743664,-17.733929905450715,0.46768121248487704,0.19202336913634455,0.427541855359712,0.646046944096596,0.04097822224989045
track_43,Song 43,Artist 43,187.3048562910295,0.6258913764370091,0.11476887186921747,-11.927979952768176,0.6193899693665019,0.666685651892513,0.1608602934850979,0.15061095306851913,0.7050632842053791
track_44,Song 44,Artist 44,96.22919742400236,0.8859777482361871,0.860139693349435,-5.242300303307877,0.4111904758694911,0.6233795659599071,0.7003478888665695,0.9326481005424786,0.4509865026483437
track_45,Song 45,Artist 45,152.7531198095575,0.6158631881823046,0.7228143032084837,-5.908911439451094,0.427486454090268,0.6024691704572664,0.7588681344179496,0.38305880642100354,0.10075284395957629
track_46,Song 46,Artist 46,103.63955065251753,0.23295947475363377,0.06766836190000158,-11.545427262121354,0.3302846675020844,0.48978586798824075,0.10579652027279896,0.7295214219764384,0.7075228189780428
track_47,Song 47,Artist 47,132.80952296489352,0.02440078155653802,0.7078350972297687,-13.069516640945636,0.564231816684536,0.5286566039892756,0.5061398526946443,0.020341081882177647,0.031174909111921223
track_48,Song 48,Artist 48,136.53943910805916,0.8700988739009299,0.5435382173426461,-12.047752428942589,0.850574528015116,0.33444252711810407,0.8146250560259172,0.205187142904807,0.8701966904922421
track_49,Song 49,Artist 49,85.87962377357378,0.021269410850387138,0.08172534574677826,-14.714474736827214,0.20152837800631285,0.5193126926423032,0.9361630415509965,0.487082544323578,0.13865252911330372
track_50,Song 50,Artist 0,195.7418478870382,0.8747016726841994,0.45830064152865646,-15.893341225864004,0.9344330387534414,0.19755590567847825,0.51351786674177,0.8782524677323466,0.127311878746725
track_51,Song 51,Artist 1,168.51859527055603,0.528937134027212,0.484696287130047,-10.3392060488222,0.6890876537482297,0.8051743973603768,0.950279223611407,0.5272551499506771,0.17567229796858452
track_52,Song 52,Artist 2,191.5298518189865,0.9390676985128962,0.16577454016327575,-14.629324878647854,0.8232732126800302,0.1857769546987078,0.5356889704560298,0.929870482293879,0.9602663584920665
track_53,Song 53,Artist 3,185.27582905987083,0.7987832357736654,0.9456981470002823,-14.250766702054998,0.5561906926300116,0.08496628988946642,0.39419049459990796,0.48379689658279634,0.693169360253846
track_54,Song 54,Artist 4,143.7059970335519,0.9979341105333375,0.8499753714806619,-6.864878730508859,0.7795167014240635,0.43624602635715737,0.8482031285528955,0.49044909673594994,0.8013715354636367
track_55,Song 55,Artist 5,189.06239290323634,0.35071181545171015,0.6690223373291083,-0.629253366002156,0.01620039733946721,0.6583074395060619,0.49298271045808906,0.11974678850053189,0.397634985732753
track_56,Song 56,Artist 6,72.38895028726873,0.7671882889311269,0.4622955610006072,-7.927255988812498,0.8183804247795352,0.43771682493354136,0.47190251056452304,0.8026562441522198,0.33631272750495556
track_57,Song 57,Artist 7,87.43760073868033,0.40193091360924216,0.4117655415845085,-18.460410658700674,0.04013885908536652,0.2767541319513086,0.4903124894098283,0.2469654124670625,0.23448400678316994
track_58,Song 58,Artist 8,66.33182044747532,0.47987562030390885,0.6509734671509542,-18.488327722918662,0.8899133763628625,0.5581711838904407,0.8467850018697454,0.8996124893723151,0.48064802831240894
track_59,Song 59,Artist 9,105.54624630685701,0.6275054632183701,0.5454318694069055,-0.9715355830886807,0.9919627472386433,0.34700233541219994,0.8319415416880521,0.9108242203303961,0.5518287335341685
track_60,Song 60,Artist 10,114.41482055652749,0.8736771141863388,0.062273105881885615,-14.054184193853327,0.2940674621767778,0.9328676901266331,0.4035199924402112,0.9433101118741497,0.6317748436527554
track_61,Song 61,Artist 11,97.98886444834542,0.9840834691992951,0.5125026487703317,-18.158660278350492,0.21031855628579366,0.9226451396035721,0.333299859870525,0.52023048910309,0.2571185039986945
track_62,Song 62,Artist 12,176.02325128127012,0.7682734138645182,0.8064036172328395,-8.019108256992368,0.7653633638580407,0.5023718199720955,0.4919280240391293,0.6770937847836443,0.9486540809029906
track_63,Song 63,Artist 13,109.9454657371025,0.41776678216733376,0.45923987759695806,-7.5270244341946775,0.2530263409202532,0.3278839940182585,0.572772509737109,0.7785158800616635,0.16975849820713584
track_64,Song 64,Artist 14,99.3308313562333,0.4213570022770702,0.05195657755426841,-7.029903597626237,0.8655623831722035,0.7371324139566391,0.23833721062799695,0.1310146186504656,0.9656531747664123
track_65,Song 65,Artist 15,135.9774516421548,0.7375823015888915,0.7862781993840331,-14.651959442849174,0.10284259215747671,0.03671294348306664,0.7939550847155906,0.6009571949974972,0.014856122507503788
track_66,Song 66,Artist 16,79.72939149646677,0.23877714576830233,0.2013637821359744,-19.6977863157105,0.12595519637935826,0.47476900604365124,0.4864827657324229,0.03429790130331167,0.4811256918168456
track_67,Song 67,Artist 17,172.30757730556556,0.11047411313139466,0.2586208348880388,-0.6996926109105628,0.9791515551006156,0.33632339427033353,0.3340455484199596,0.4975660833887259,0.3333678381165628
track_68,Song 68,Artist 18,70.43709011516792,0.35462215764077654,0.1647063534322959,-14.98213908617795,0.6738388982700046,0.9205358851025547,0.10682099296399061,0.1548426816202274,0.4491234139302508
track_69,Song 69,Artist 19,198.16417112407242,0.28723899165408173,0.33021506487149754,-6.4794742389490505,0.8468872244289528,0.012003027272682543,0.23884516040360693,0.1829229259620847,0.570664578980789
track_70,Song 70,Artist 20,168.11426770153204,0.2963081204559901,0.756751505688635,-5.867402602425809,0.324329377351518,0.5528148757183491,0.9492811717559837,0.3650475666926015,0.43558915801270903
